symbol,close,avg_vol_30d,sessions,kind,dollar_vol
CAL,12.430000305175781,496706.6666666667,30,stock,6174064.018249512
CALC,2.1700000762939453,83592.66666666667,30,stock,181396.093044281
CALM,74.62999725341797,872680.0,30,stock,65128106.00311279
CALX,35.959999084472656,881710.0,30,stock,31706290.792770386
CALY,15.899999618530273,1795756.6666666667,30,stock,28552530.314973198
CAMP,4.409999847412109,272483.3333333333,30,stock,1201651.4584223428
CAMT,145.72000122070312,486480.0,30,stock,70889866.19384766
CANG,2.190000057220459,408006.6666666667,30,stock,893534.6233463287
CAPN,11.180000305175781,1260.0,30,stock,14086.800384521484
CAPR,9.399999618530273,11243540.0,30,stock,105689271.71092987
CAPS,0.18000000715255737,642536.6666666666,30,stock,115656.60459578037
CAQ,10.029999732971191,43856.666666666664,30,stock,439882.3549556732
CAR,138.72999572753906,409483.3333333333,30,stock,56807621.08383179
CARE,31.979999542236328,364380.0,30,stock,11652872.233200073
CARG,33.7400016784668,875230.0,30,stock,29530261.669044495
CARL,15.600000381469727,153253.33333333334,30,stock,2390752.0584615073
CARR,59.709999084472656,6350263.333333333,30,stock,379174217.8194936
CARS,11.729999542236328,607606.6666666666,30,stock,7127225.921859741
CART,51.06999969482422,3897883.3333333335,30,stock,199064900.64379376
CASH,83.19000244140625,180360.0,30,stock,15004148.840332031
CASS,55.810001373291016,79273.33333333333,30,stock,4424244.8421986895
CAST,1.3700000047683716,8273296.666666667,30,stock,11334416.472783487
CASY,756.0900268554688,316506.6666666667,30,stock,239307534.0999349
CAT,813.9400024414062,2860210.0,30,stock,2328039334.3829346
CATO,2.5999999046325684,166643.33333333334,30,stock,433272.65077432
CATX,3.130000114440918,1055700.0,30,stock,3304341.120815277
CATY,62.689998626708984,392330.0,30,stock,24595167.161216736
CAVA,60.7599983215332,3195756.6666666665,30,stock,194174169.7026952
CB,341.5899963378906,1658673.3333333333,30,stock,566586217.8590901
CBAN,21.75,156866.66666666666,30,stock,3411850.0
CBAT,0.9800000190734863,506460.0,30,stock,496330.8096599579
CBC,32.63999938964844,718266.6666666666,30,stock,23444223.561604816
CBFV,37.599998474121094,4893.333333333333,30,stock,183989.32586669922
CBIO,20.8799991607666,243310.0,30,stock,5080312.595806122
CBK,34.79999923706055,49663.333333333336,30,stock,1728283.9621098838
CBL,54.97999954223633,235023.33333333334,30,stock,12921582.759081524
CBLL,24.719999313354492,404316.6666666667,30,stock,9994707.722377777
CBNA,47.56999969482422,20750.0,30,stock,987077.4936676025
CBNK,36.97999954223633,53283.333333333336,30,stock,1970417.6422754924
CBOE,298.3800048828125,1039036.6666666666,30,stock,310027765.6734212
CBRE,147.85000610351562,1623966.6666666667,30,stock,240103481.5785726
CBRL,54.689998626708984,788603.3333333334,30,stock,43128715.21701813
CBRS,210.0500030517578,7295356.666666667,30,stock,1532389690.096995
CBSH,58.369998931884766,920536.6666666666,30,stock,53731724.25009409
CBT,81.4800033569336,429450.0,30,stock,34991587.44163513
CBU,63.849998474121094,211773.33333333334,30,stock,13521727.010192871
CBUS,1.590000033378601,141223.33333333334,30,stock,224545.10471383733
CBZ,54.849998474121094,1820606.6666666667,30,stock,99860272.88864136
CC,15.300000190734863,2542283.3333333335,30,stock,38896935.48490207
CCAP,10.369999885559082,218520.0,30,stock,2266052.3749923706
CCAQ,10.545000076293945,13496.666666666666,30,stock,142322.35102971393
CCB,50.33000183105469,350443.3333333333,30,stock,17637813.608347572
CCBG,51.84000015258789,68853.33333333333,30,stock,3569356.8105061846
CCC,7.510000228881836,9535910.0,30,stock,71614686.28259659
CCCC,3.759999990463257,2411746.6666666665,30,stock,9068167.443666458
CCCT,9.84000015258789,68780.76923076923,26,stock,676802.7797258818
CCD,24.450000762939453,57240.0,30,stock,1399518.0436706543
CCEC,22.649999618530273,8496.666666666666,30,stock,192449.49675877887
CCEL,4.28000020980835,35873.333333333336,30,stock,153537.87419319153
CCEP,105.76000213623047,1827653.3333333333,30,stock,193292620.43762207
CCG,16.020000457763672,25916.666666666668,30,stock,415185.0118637085
CCHH,1.25,272966.6666666667,30,stock,341208.3333333334
CCI,75.83000183105469,3321583.3333333335,30,stock,251875670.24866742
CCIF,2.7100000381469727,112296.66666666667,30,stock,304323.9709504446
CCII,10.3149995803833,42570.0,30,stock,439109.5321369171
CCJ,100.73999786376953,2949456.6666666665,30,stock,297128258.29928076
CCK,115.16000366210938,812866.6666666666,30,stock,93609728.31013997
CCL,23.510000228881836,18724276.666666668,30,stock,440207748.7189802
CCLD,2.2300000190734863,425616.6666666667,30,stock,949125.1747846603
CCNE,34.90999984741211,158936.66666666666,30,stock,5548479.009081522
CCO,2.380000114440918,9513323.333333334,30,stock,22641710.62204679
CCOI,10.050000190734863,1740283.3333333333,30,stock,17489847.8319327
CCS,64.51000213623047,249430.0,30,stock,16090729.832839966
CCSI,35.36000061035156,171633.33333333334,30,stock,6068954.77142334
CCTG,0.621999979019165,308883.3333333333,30,stock,192125.4268527031
CCU,11.880000114440918,141133.33333333334,30,stock,1676664.0161514282
CCXI,13.399999618530273,2599590.0,30,stock,34834505.00833511
CD,4.070000171661377,233450.0,30,stock,950141.5400743484
CDE,21.239999771118164,38022193.333333336,30,stock,807591377.6974106
CDIO,1.8600000143051147,45526.666666666664,30,stock,84679.60065126419
CDLX,3.619999885559082,39716.666666666664,30,stock,143774.32878812152
CDNA,50.880001068115234,1201350.0,30,stock,61124689.28318024
CDNL,36.43000030517578,716570.0,30,stock,26104645.31867981
CDNS,292.70001220703125,2359093.3333333335,30,stock,690506647.4641927
CDP,35.15999984741211,784986.6666666666,30,stock,27600131.08022054
CDRE,29.760000228881836,391170.0,30,stock,11641219.289531708
CDRO,9.109999656677246,21380.0,30,stock,194771.79265975952
CDT,0.625,275780.0,30,stock,172362.5
CDTG,1.3200000524520874,8098023.333333333,30,stock,10689391.224758226
CDW,152.3800048828125,1863626.6666666667,30,stock,283979440.56640625
CDXS,1.4600000381469727,1184556.6666666667,30,stock,1729452.778520584
CDZI,4.170000076293945,923340.0,30,stock,3850327.8704452515
CE,44.66999816894531,1763126.6666666667,30,stock,78758864.97161865
CECO,74.0999984741211,923823.3333333334,30,stock,68455307.59035747
CEE,20.31999969482422,26970.0,30,stock,548030.3917694092
CEG,298.9599914550781,2660533.3333333335,30,stock,795393022.5992839
CELC,95.69999694824219,868826.6666666666,30,stock,83146709.34855142
CELH,30.65999984741211,11068613.333333334,30,stock,339363683.11106366
CELU,1.6799999475479126,8159916.666666667,30,stock,13708659.571995338
CELZ,1.1100000143051147,13513383.333333334,30,stock,14999855.6933105
CENN,4.289999961853027,12536.666666666666,30,stock,53782.299521764115
CENT,41.709999084472656,116673.33333333333,30,stock,4866444.626515706
CENTA,36.06999969482422,308563.3333333333,30,stock,11129879.339167276
CENX,46.779998779296875,1989613.3333333333,30,stock,93074109.30460611
CEPF,10.399999618530273,31320.0,30,stock,325727.98805236816
CEPL,5.659999847412109,457026.6666666667,30,stock,2586770.8635965986
CEPO,10.755000114440918,244620.0,30,stock,2630888.1279945374
CEPS,10.359999656677246,14740.0,30,stock,152706.3949394226
CEPV,10.380000114440918,6246.666666666667,30,stock,64840.40071487427
CERS,2.5899999141693115,2471930.0,30,stock,6402298.487832546
CERT,7.940000057220459,3216613.3333333335,30,stock,25539910.05072276
CET,54.779998779296875,27810.0,30,stock,1523431.766052246
CETX,2.5,39206.666666666664,30,stock,98016.66666666666
CETY,1.0299999713897705,27786.666666666668,30,stock,28620.265871683758
CEV,10.359999656677246,23353.333333333332,30,stock,241940.5253156026
CEVA,26.950000762939453,922740.0,30,stock,24867843.70399475
CF,133.35000610351562,2508796.6666666665,30,stock,334548050.8124796
CFBK,35.70000076293945,56513.333333333336,30,stock,2017526.0431162517
CFFI,94.88999938964844,49706.666666666664,30,stock,4716665.569661458
CFFN,8.869999885559082,844773.3333333334,30,stock,7493139.369990031
CFG,70.77999877929688,3155106.6666666665,30,stock,223318446.01521808
CFND,3.1700000762939453,96243.33333333333,30,stock,305091.37400945026
CFR,162.6199951171875,547076.6666666666,30,stock,88965604.86206055
CG,46.970001220703125,3958236.6666666665,30,stock,185918381.0651652
CGAU,22.920000076293945,1696206.6666666667,30,stock,38877056.9294103
CGBD,11.6899995803833,556980.0,30,stock,6511095.966281891
CGC,0.9729999899864197,3518713.3333333335,30,stock,3423708.038098415
CGCF,9.84000015258789,34313.333333333336,15,stock,337643.2052357992
CGEM,22.09000015258789,660980.0,30,stock,14601048.300857544
CGEN,2.5899999141693115,303500.0,30,stock,786064.973950386
CGNT,8.470000267028809,533460.0,30,stock,4518406.342449188
CGNX,62.25,2108780.0,30,stock,131271555.0
CGO,13.229999542236328,28686.666666666668,30,stock,379524.58686828613
CGON,74.66999816894531,746546.6666666666,30,stock,55744638.23303223
CGTL,4.340000152587891,669660.0,30,stock,2906324.502182007
CGTX,1.0299999713897705,489216.6666666667,30,stock,503893.1526700656
CHAI,0.27000001072883606,14942526.666666666,30,stock,4034482.360315919
CHAR,10.949999809265137,13500.0,30,stock,147824.99742507935
CHCI,21.149999618530273,34973.333333333336,30,stock,739685.9866587322
CHCO,145.57000732421875,100670.0,30,stock,14654532.637329102
CHCT,15.0,387336.6666666667,30,stock,5810050.0
CHD,98.55000305175781,1860190.0,30,stock,183321730.17684937
CHDN,87.06999969482422,1067833.3333333333,30,stock,92976248.00745645
CHE,519.8400268554688,162950.0,30,stock,84707932.37609863
CHEC,10.229999542236328,8843.333333333334,30,stock,90467.29595184326
CHEF,114.36000061035156,727310.0,30,stock,83175172.0439148
CHGA,2.4200000762939453,286762.6666666667,30,stock,693965.6752115886
CHGG,0.8500000238418579,1424226.6666666667,30,stock,1210592.7006228766
CHH,100.62000274658203,503620.0,30,stock,50674245.78323364
CHI,12.529999732971191,147130.0,30,stock,1843538.8607120514
CHKP,137.0500030517578,1099943.3333333333,30,stock,150747237.190094
CHMG,84.83999633789062,55600.0,30,stock,4717103.796386719
CHMI,2.9600000381469727,492643.3333333333,30,stock,1458224.2854595184
CHNR,3.9100000858306885,10136.666666666666,30,stock,39634.36753670374
CHOW,0.48100000619888306,13549636.666666666,30,stock,6517375.32065928
CHPG,10.430000305175781,5780.0,30,stock,60285.401763916016
CHPT,9.890000343322754,2293710.0,30,stock,22684792.687482834
CHR,1.7799999713897705,38143.333333333336,30,stock,67895.13224204382
CHRD,146.38999938964844,709950.0,30,stock,103929580.06668091
CHRN,20.260000228881836,169613.33333333334,30,stock,3436366.1721547446
CHRS,1.4199999570846558,1083026.6666666667,30,stock,1537897.8201882045
CHRW,147.63999938964844,1884610.0,30,stock,278243819.24972534
CHSN,1.0,130996.66666666667,30,stock,130996.66666666667
CHT,43.81999969482422,176946.66666666666,30,stock,7753802.879333496
CHTR,151.99000549316406,2785896.6666666665,30,stock,423428449.6700541
CHW,8.569999694824219,172350.0,30,stock,1477039.447402954
CHWY,23.65999984741211,6729896.666666667,30,stock,159229354.10643262
CHY,12.850000381469727,153976.66666666666,30,stock,1978600.2254041035
CHYM,33.7599983215332,8458933.333333334,30,stock,285573575.1352946
CI,282.5199890136719,1725903.3333333333,30,stock,487602190.771993
CIA,3.950000047683716,144200.0,30,stock,569590.0068759918
CIEN,321.0,2285326.6666666665,30,stock,733589860.0
CIFR,17.739999771118164,34279586.666666664,30,stock,608119859.6206919
CIGI,99.0199966430664,222223.33333333334,30,stock,22004553.720677696
CIGL,0.4099999964237213,4588291.666666667,24,stock,1881199.5669243238
CII,24.510000228881836,90590.0,30,stock,2220360.9207344055
CIIT,3.0399999618530273,183550.0,30,stock,557991.9929981232
CIK,2.430000066757202,383936.6666666667,30,stock,932966.1256305377
CIM,11.640000343322754,778353.3333333334,30,stock,9060033.06722641
CINF,171.10000610351562,566563.3333333334,30,stock,96938989.7913615
CING,5.099999904632568,146603.33333333334,30,stock,747676.9860188167
CINT,3.5799999237060547,89586.66666666667,30,stock,320720.25983174646
CION,7.340000152587891,530503.3333333334,30,stock,3893894.5476150517
CIRC,0.656000018119812,927863.3333333334,30,stock,608678.3634793758
CISO,0.23399999737739563,163000.0,30,stock,38141.99957251549
CISS,1.4900000095367432,2054647.9333333333,30,stock,3061425.4402613165
CITR,5.25,28120.0,30,stock,147630.0
CIVB,27.770000457763672,152010.0,30,stock,4221317.769584656
CIX,35.0,9353.333333333334,30,stock,327366.6666666667
CJMB,2.109999895095825,547930.0,30,stock,1156132.2425198555
CKX,11.119999885559082,4563.333333333333,30,stock,50744.26614443461
CL,88.7699966430664,4429976.666666667,30,stock,393249013.82886255
CLAR,3.75,130266.66666666667,30,stock,488500.0
CLB,12.539999961853027,570713.3333333334,30,stock,7156745.178229014
CLBK,11.699999809265137,4578823.333333333,30,stock,53572232.12665875
CLBR,10.25,43236.666666666664,30,stock,443175.8333333333
CLBT,11.449999809265137,3739006.6666666665,30,stock,42811625.62017441
CLDI,1.3849999904632568,148210.0,30,stock,205270.8485865593
CLDT,13.039999961853027,294026.6666666667,30,stock,3834107.7221171064
CLDX,39.68000030517578,808683.3333333334,30,stock,32088554.913457237
CLF,12.5,17754296.666666668,30,stock,221928708.33333334
CLFD,28.649999618530273,211786.66666666666,30,stock,6067687.919209798
CLGN,3.549999952316284,693120.3333333334,30,stock,2460577.1502827806
CLH,317.1000061035156,474256.6666666667,30,stock,150386791.894633
CLIK,1.3550000190734863,29603.333333333332,30,stock,40112.517231305435
CLIR,3.9100000858306885,13590.0,30,stock,53136.90116643906
CLM,6.730000019073486,2316666.6666666665,30,stock,15591166.710853575
CLMB,29.170000076293945,152560.0,30,stock,4450175.211639404
CLMT,53.130001068115234,1204050.0,30,stock,63971177.78606415
CLNE,1.649999976158142,1812673.3333333333,30,stock,2990910.9567825
CLNN,3.8499999046325684,84316.66666666667,30,stock,324619.1586256027
CLOV,4.255000114440918,4049456.6666666665,30,stock,17230438.580090202
CLPR,3.2100000381469727,62060.0,30,stock,199212.60236740112
CLPS,1.059999942779541,17806.666666666668,30,stock,18875.06564776103
CLPT,13.960000038146973,613886.6666666666,30,stock,8569857.890084583
CLRB,2.369999885559082,37273.333333333336,30,stock,88337.79573440552
CLRO,5.090000152587891,2959143.3333333335,30,stock,15062040.018196106
CLS,312.3500061035156,2983663.3333333335,30,stock,931947260.3775024
CLSK,12.6899995803833,20025560.0,30,stock,254124347.9969406
CLST,17.809999465942383,2656.6666666666665,30,stock,47315.231914520264
CLVT,2.069999933242798,4729460.0,30,stock,9789981.884274483
CLW,20.920000076293945,198160.0,30,stock,4145507.215118408
CLWT,1.6399999856948853,18533.333333333332,30,stock,30394.666401545204
CLX,93.05999755859375,2900420.0,30,stock,269913078.1188965
CLYM,15.520000457763672,1423286.6666666667,30,stock,22089409.7181956
CM,117.5,1033570.0,30,stock,121444475.0
CMBT,19.489999771118164,1017426.6666666666,30,stock,19829645.50046285
CMC,70.27999877929688,1054596.6666666667,30,stock,74117052.44598389
CMCL,26.329999923706055,188706.66666666666,30,stock,4968646.518936157
CMCO,18.84000015258789,634763.3333333334,30,stock,11958941.296857199
CMCSA,26.489999771118164,24185480.0,30,stock,640673359.6643829
CMCT,3.2799999713897705,28190.0,30,stock,92463.19919347763
CMDB,23.950000762939453,78220.0,30,stock,1873369.059677124
CME,281.2900085449219,1986753.3333333333,30,stock,558853862.1099854
CMG,36.959999084472656,17219693.333333332,30,stock,636439849.8348999
CMI,560.75,1027273.3333333334,30,stock,576043521.6666667
CMND,1.159999966621399,654993.3333333334,30,stock,759792.2448039055
CMP,25.31999969482422,487056.6666666667,30,stock,12332274.651362102
CMPR,87.44999694824219,207426.66666666666,30,stock,18139461.366984047
CMPS,13.270000457763672,2505620.0,30,stock,33249578.54698181
CMPX,2.380000114440918,3034183.3333333335,30,stock,7221356.68056806
CMRC,2.569999933242798,1264326.6666666667,30,stock,3249319.448930423
CMRE,15.550000190734863,351476.6666666667,30,stock,5465462.233705521
CMS,68.45999908447266,3569700.0,30,stock,244381658.73184204
CMT,24.1200008392334,24256.666666666668,30,stock,585070.8203570049
CMTG,1.6200000047683716,739370.0,30,stock,1197779.403525591
CMTL,1.559999942779541,340196.6666666667,30,stock,530706.7805337906
CMTV,39.959999084472656,36786.666666666664,30,stock,1469995.1663208008
CNA,48.470001220703125,402596.6666666667,30,stock,19513860.924784344
CNC,67.04000091552734,4714240.0,30,stock,316042653.9160156
CNCK,1.9700000286102295,123380.0,30,stock,243058.60352993011
CNDT,1.940000057220459,958206.6666666666,30,stock,1858920.9881623585
CNET,1.2699999809265137,223976.66666666666,30,stock,284450.36239465076
CNEY,0.5299999713897705,91793.33333333333,30,stock,48650.46404043833
CNH,14.399999618530273,22071840.0,30,stock,317834487.58026123
CNI,123.37000274658203,1478196.6666666667,30,stock,182365126.8266551
CNK,35.040000915527344,2503726.6666666665,30,stock,87730584.69223022
CNL,16.75,83326.66666666667,30,stock,1395721.6666666667
CNM,44.31999969482422,1865736.6666666667,30,stock,82689448.49728903
CNMD,49.31999969482422,420833.3333333333,30,stock,20755499.871571857
CNNE,15.829999923706055,474776.6666666667,30,stock,7515714.597110748
CNO,56.75,786530.0,30,stock,44635577.5
CNOB,32.310001373291016,371690.0,30,stock,12009304.410438538
CNP,39.66999816894531,6156950.0,30,stock,244246195.22628784
CNQ,50.459999084472656,6359630.0,30,stock,320906923.97758484
CNR,99.62000274658203,553640.0,30,stock,55153618.320617676
CNS,79.91000366210938,225006.66666666666,30,stock,17980283.557332356
CNSP,5.730000019073486,7120.0,30,stock,40797.60013580322
CNSY,2.759999990463257,75073.33333333333,30,stock,207202.3992840449
CNTB,1.840000033378601,705433.3333333334,30,stock,1297997.3568797112
CNTN,2.2799999713897705,683553.3333333334,30,stock,1558501.5804433823
CNTX,0.3619999885559082,2053156.6666666667,30,stock,743242.68983682
CNTY,1.2100000381469727,59383.333333333336,30,stock,71853.83559862773
CNVS,2.309999942779541,121506.66666666667,30,stock,280680.39304733276
CNX,37.4900016784668,1439676.6666666667,30,stock,53973480.64978282
CNXC,32.15999984741211,1211040.0,30,stock,38947046.21520996
CNXN,84.3499984741211,147223.33333333334,30,stock,12418287.942021688
CNXU,4.96999979019165,231873.33333333334,30,stock,1152410.4180177054
COAG,44.40999984741211,367823.3333333333,30,stock,16335034.177207947
COCH,0.7099999785423279,102973.33333333333,30,stock,73111.06445709863
COCO,55.130001068115234,978550.0,30,stock,53947462.54520416
COCP,1.1299999952316284,71183.33333333333,30,stock,80437.16632723808
CODA,10.170000076293945,71210.0,30,stock,724205.7054328918
CODI,11.670000076293945,692036.6666666666,30,stock,8076067.952798207
CODX,1.159999966621399,399200.0,30,stock,463071.98667526245
COF,219.60000610351562,3283326.6666666665,30,stock,721018556.0398356
COFS,34.29999923706055,74596.66666666667,30,stock,2558665.6097539268
COGT,34.7599983215332,1672460.0,30,stock,58134706.79283142
COHN,11.350000381469727,17336.666666666668,30,stock,196771.17328008017
COHR,281.8599853515625,6929653.333333333,30,stock,1953191987.0247395
COHU,50.720001220703125,1081646.6666666667,30,stock,54861120.253702804
COIN,184.63999938964844,9464783.333333334,30,stock,1747577588.8898215
COKE,189.3300018310547,454286.6666666667,30,stock,86010095.43182373
COLA,10.600000381469727,19870.0,30,stock,210622.00757980347
COLB,30.799999237060547,2821990.0,30,stock,86917289.8469925
COLD,14.220000267028809,3458020.0,30,stock,49173045.32339096
COLL,23.530000686645508,791526.6666666666,30,stock,18624623.010164894
COLM,57.720001220703125,715333.3333333334,30,stock,41289040.87320964
COMP,11.119999885559082,10944173.333333334,30,stock,121699206.21420543
CON,34.470001220703125,846366.6666666666,30,stock,29174260.033162434
COO,69.58999633789062,1745630.0,30,stock,121478385.30731201
COOK,49.970001220703125,42336.666666666664,30,stock,2115563.2850138345
COOT,0.5270000100135803,3674106.6666666665,30,stock,1936254.2501242955
COP,134.25999450683594,6758993.333333333,30,stock,907462407.805074
COPL,10.520000457763672,35423.333333333336,30,stock,372653.4828821818
COPR,3.4100000858306885,80970.0,30,stock,276107.70694971085
COR,330.95001220703125,1358863.3333333333,30,stock,449715836.7543538
CORT,111.62000274658203,1055280.0,30,stock,117790356.49841309
CORZ,17.889999389648438,13499223.333333334,30,stock,241501097.19406128
COSM,0.27300000190734863,3086650.0,30,stock,842655.4558873177
COSO,27.889999389648438,88353.33333333333,30,stock,2464174.4127400713
COST,915.739990234375,1868810.0,30,stock,1711344051.1499023
COTY,2.930000066757202,7776116.666666667,30,stock,22784022.352445126
COUR,5.800000190734863,5967440.0,30,stock,34611153.13819885
COYA,4.760000228881836,116953.33333333333,30,stock,556697.8934351603
CP,91.5999984741211,2507896.6666666665,30,stock,229723330.83992004
CPA,132.30999755859375,275073.3333333333,30,stock,36394952.06176758
CPAY,416.3699951171875,528300.0,30,stock,219968268.42041016
CPB,21.3799991607666,6863396.666666667,30,stock,146739414.97334164
CPBI,21.450000762939453,1906.6666666666667,30,stock,40898.00145467123
CPF,38.189998626708984,147136.66666666666,30,stock,5619149.097938538
CPHC,15.960000038146973,1726.6666666666667,30,stock,27557.600065867107
CPHI,0.8199999928474426,873550.0,30,stock,716310.9937518835
CPIX,6.789999961853027,93483.33333333333,30,stock,634751.8297672272
CPK,132.66000366210938,172803.33333333334,30,stock,22924090.832824707
CPNG,15.289999961853027,17070046.666666668,30,stock,261001012.88216275
CPOP,0.30399999022483826,6545200.0,30,stock,1989740.7360196114
CPRI,13.5600004196167,4220806.666666667,30,stock,57234140.171120964
CPRT,33.720001220703125,10685570.0,30,stock,360317433.4439087
CPS,27.18000030517578,203590.0,30,stock,5533576.262130737
CPSH,3.8299999237060547,275183.3333333333,30,stock,1053952.1456718445
CPSS,9.399999618530273,20070.0,30,stock,188657.9923439026
CPT,105.69000244140625,919810.0,30,stock,97214721.14562988
CPZ,13.109999656677246,60993.333333333336,30,stock,799622.5790596008
CR,204.69000244140625,435403.3333333333,30,stock,89122709.36299641
CRAC,10.199999809265137,12180.0,30,stock,124235.99767684937
CRAI,170.91000366210938,134526.66666666666,30,stock,22991953.092651367
CRAN,10.140000343322754,47296.666666666664,30,stock,479588.21623802185
CRAQ,10.380000114440918,22646.666666666668,30,stock,235072.40259170532
CRBG,34.470001220703125,4279256.666666667,30,stock,147505982.523702
CRBP,11.079999923706055,464573.3333333333,30,stock,5147472.4978892
CRBU,1.5700000524520874,1047593.3333333334,30,stock,1644721.5882817905
CRC,54.220001220703125,814780.0,30,stock,44177372.59460449
CRCL,102.05000305175781,14029643.333333334,30,stock,1431725144.9817405
CRCT,5.539999961853027,878033.3333333334,30,stock,4864304.633172354
CRD-A,13.270000457763672,62533.333333333336,30,stock,829817.3619588217
CRD-B,12.09000015258789,13703.333333333334,30,stock,165673.30209096274
CRDF,1.090000033378601,751170.0,30,stock,818775.3250730038
CRDL,2.200000047683716,1409160.0,30,stock,3100152.067193985
CRDO,170.57000732421875,6178966.666666667,30,stock,1053946389.5894369
CRE,2.8299999237060547,2289416.6666666665,30,stock,6479048.991998036
CREX,2.690000057220459,34000.0,30,stock,91460.0019454956
CRF,6.460000038146973,1613520.0,30,stock,10423339.261550903
CRGO,1.2799999713897705,284406.6666666667,30,stock,364040.52519639337
CRGY,13.770000457763672,5533846.666666667,30,stock,76201071.13319397
CRH,94.26000213623047,4588233.333333333,30,stock,432486883.8015238
CRI,33.54999923706055,1232746.6666666667,30,stock,41358649.7261556
CRIS,1.350000023841858,253383.33333333334,30,stock,342067.50604112947
CRK,15.260000228881836,2541003.3333333335,30,stock,38775711.44825618
CRL,288.5,928460.0,30,stock,267860710.0
CRM,259.2300109863281,15323536.666666666,30,stock,3972320578.449402
CRMD,8.430000305175781,1285500.0,30,stock,10836765.392303467
CRML,7.28000020980835,7327536.666666667,30,stock,53344468.47071171
CRMT,2.4000000953674316,193006.66666666666,30,stock,463216.01840655005
CRNC,8.529999732971191,699850.0,30,stock,5969720.313119888
CRNT,2.0999999046325684,423730.0,30,stock,889832.9595899582
CRON,3.259999990463257,1472220.0,30,stock,4799437.185959816
CROX,117.52999877929688,1033196.6666666666,30,stock,121431602.97210693
CRS,475.3299865722656,796886.6666666666,30,stock,378784128.5662842
CRSP,55.790000915527344,1456386.6666666667,30,stock,81251813.46669516
CRSR,12.720000267028809,1955870.0,30,stock,24878666.922273636
CRT,10.960000038146973,18336.666666666668,30,stock,200969.867366155
CRTO,17.6200008392334,495720.0,30,stock,8734586.81602478
CRUS,113.20999908447266,853730.0,30,stock,96650772.51838684
CRVL,68.2300033569336,176440.0,30,stock,12038501.792297363
CRVO,2.559999942779541,312830.0,30,stock,800844.7820997238
CRVS,14.390000343322754,748860.0,30,stock,10776095.657100677
CRWD,213.10000610351562,9494143.333333334,30,stock,2023202002.2809856
CRWS,2.7200000286102295,106060.0,30,stock,288483.20303440094
CRWV,89.36000061035156,27820016.666666668,30,stock,2485996706.313324
CSAI,4.909999847412109,87046.86666666667,30,stock,427400.10205103556
CSAN,2.9000000953674316,2174286.6666666665,30,stock,6305431.540689468
CSBR,5.21999979019165,9950.0,30,stock,51938.99791240692
CSCO,109.19999694824219,19828923.333333332,30,stock,2165318367.486928
CSGP,30.90999984741211,7405483.333333333,30,stock,228903488.70334625
CSHR,5.800000190734863,238920.0,30,stock,1385736.0455703735
CSIQ,13.220000267028809,1899300.0,30,stock,25108746.507167816
CSL,352.1400146484375,569843.3333333334,30,stock,200664639.74731445
CSPI,8.09000015258789,11160.0,30,stock,90284.40170288086
CSQ,21.09000015258789,170150.0,30,stock,3588463.5259628296
CSQR,18.020000457763672,930846.6666666666,30,stock,16773857.35944112
CSR,52.900001525878906,132080.0,30,stock,6987032.201538086
CSTE,2.9700000286102295,116466.66666666667,30,stock,345906.00333213806
CSTL,32.90999984741211,456826.6666666667,30,stock,15034165.530293783
CSTM,27.139999389648438,1547513.3333333333,30,stock,41999510.92213948
CSV,33.91999816894531,172643.33333333334,30,stock,5856061.550547282
CSW,308.4599914550781,146403.33333333334,30,stock,45159570.94899496
CSWC,24.579999923706055,629930.0,30,stock,15483679.351940155
CSX,49.40999984741211,10635970.0,30,stock,525523276.0770798
CTAA,9.949999809265137,8766.666666666666,30,stock,87228.33166122437
CTAS,200.47000122070312,1942573.3333333333,30,stock,389427678.5046387
CTBI,77.76000213623047,100950.0,30,stock,7849872.215652466
CTEV,38.43000030517578,118246.66666666667,30,stock,4544219.4360860195
CTGO,19.770000457763672,367583.3333333333,30,stock,7267122.668266296
CTKB,4.699999809265137,777210.0,30,stock,3652886.851758957
CTM,0.625,1129850.0,30,stock,706156.25
CTMX,3.7100000381469727,2823113.3333333335,30,stock,10473750.574359894
CTNM,16.700000762939453,475373.3333333333,30,stock,7938735.029347737
CTNT,1.25,241853.33333333334,30,stock,302316.6666666667
CTO,21.489999771118164,359433.3333333333,30,stock,7724222.251065572
CTOR,0.8600000143051147,97636.66666666667,30,stock,83967.53473003706
CTOS,9.1899995803833,1124876.6666666667,30,stock,10337616.094649633
CTRE,39.0099983215332,2117850.0,30,stock,82617324.9452591
CTRI,20.540000915527344,1957710.0,30,stock,40211365.192337036
CTRM,2.375,39253.333333333336,30,stock,93226.66666666667
CTRN,71.16000366210938,153066.66666666666,30,stock,10892224.560546875
CTS,57.18000030517578,193986.66666666666,30,stock,11092157.659200031
CTSH,62.310001373291016,8202073.333333333,30,stock,511071200.6638336
CTSO,0.3499999940395355,317143.3333333333,30,stock,111000.16477634509
CTVA,87.86000061035156,5115890.0,30,stock,449482098.52249146
CTW,2.4000000953674316,27203.333333333332,30,stock,65288.00259431203
CTXR,0.5879999995231628,836836.6666666666,30,stock,492059.95960096514
CUB,10.880000114440918,89126.66666666667,30,stock,969698.1435330709
CUBE,39.5,2103273.3333333335,30,stock,83079296.66666667
CUBI,81.06999969482422,246620.0,30,stock,19993483.32473755
CUE,27.440000534057617,191723.33333333334,30,stock,5260888.369057974
